"ID","number_of_total_atoms","atoms_10","atoms_20","atoms_30","atoms_40","atoms_60","atoms_80","spacegroup","Spacegroup_12","Spacegroup_33","Spacegroup_167","Spacegroup_194","Spacegroup_206","Spacegroup_227","percent_atom_al","percent_atom_ga","percent_atom_in","lattice_vector_1_ang","lattice_vector_2_ang","lattice_vector_3_ang","lattice_angle_alpha_degree","lattice_angle_beta_degree","lattice_angle_gamma_degree","formation_energy_ev_natom_log_y_plus_1","bandgap_energy_ev_log_y_plus_1","Aluminum","Gallium","Indium"
915,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.19223189943701,0.360287384658641,-1.36687627526279,3.1745914690915,5.15511377821266,1.72110070308741,0.0864735109077166,0.0644572815436247,0.773042805031122,0.144965770250186,1.09306358973769,0,1,0
916,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0,-0.484245985961279,-1.78448670989897,3.13951998798464,5.06935850311142,1.7113698401032,0.0864736651770876,0.0644572886374745,0.773045805767749,0.154693389676481,1.29431612422354,0,0,0
917,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013194604907,-1.78448670989897,-1.56178960719769,3.12760188206441,5.03745474604462,1.70786756720904,0.0864738008898324,0.0644572896508073,0.773039804298498,0.163733191982602,1.40019726628888,1,0,0
918,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,0.238625915462586,-0.745168365310824,-1.78448670989897,2.33608504095256,3.75015679095169,2.18970112868973,0.0864745342541085,0.0644573078876213,1.85699496514261,0.309834877092914,1.18089863135533,1,0,0
919,24.2566981595936,1,0,0,0,0,0,194,0,0,0,1,0,0,0,-3.66356164612965,0,1.38976671062608,1.86381989496163,1.85896773214118,0.0864745835124466,0.0644573959474387,1.85671951415109,0.477537676899816,0.883767540168595,0,0,0
920,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,0.319223493841839,-3.66356164612965,1.96837303357251,2.95175157419493,1.91003187387978,0.086473165149881,0.0644573463678054,1.8570500574895,0.0561912796497426,1.50292117305161,0,1,0
921,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-0.745168365310824,-1.36687627526279,2.99654438076662,5.4073183898602,1.71313846786969,0.0864737392073616,0.0644573048485702,0.772922778846836,0.184652172132237,1.27751132866073,0,0,0
922,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.0330150061823,0,-1.0330150061823,2.27235482933744,3.60509465611366,1.94934855830841,0.0864738748974904,0.0644572643119132,1.85695258690158,0.278994444054215,0.8211445386233,0,0,0
923,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.745168365310824,-0.238625915462587,-1.0330150061823,4.90200674987796,3.70666113680261,1.45154406278984,0.0864735355944157,0.0645102914689432,0.773012797884914,0.120623442323739,1.03158177620889,0,0,0
924,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448670989897,-1.78448670989897,-3.66356164612965,3.07811250586363,3.37925353804077,1.92615655254217,0.0865713563131354,0.064472509257113,-0.343714979236254,0.104089708524381,1.53108710602143,1,0,0
925,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.49371353669317,-2.15210159768928,-2.15210159768928,1.95022856318355,2.91468811356067,1.90554928609029,0.0864727325742142,0.0644574131381333,1.85709243670524,0.0948555310126788,1.67198069340644,1,0,0
926,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,0.484245985961279,-0.484245985961279,3.06571714577257,5.59850376201438,1.73553316112398,0.0864737823859907,0.0644573038355161,0.772862768155233,0.126544541324956,0.880622102594695,0,1,0
927,436.818550616046,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.66356164612965,-0.319223493841839,0.319223493841839,3.238577729647,3.19964561532676,1.94230870434727,0.0864735232512376,0.0644572643119132,1.85704581959124,0.146867075809552,0.801014551428952,0,0,1
928,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.78448670989897,-0.484245985961279,0,3.49548742526352,1.800984368384,1.48160390933546,0.08647355410854,0.0645107737441151,0.773012797884914,0.0174469136037207,0.968123880514172,0,0,0
929,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-0.745168365310824,-0.61196976034667,4.89681286465835,3.73183163384202,1.46089490187745,0.0864735355944157,0.0645105112692605,0.773012797884914,0.122040625909025,1.05831099189458,0,0,0
930,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,1.36687627526279,-1.36687627526279,-3.66356164612965,3.08891650669415,4.94897393496432,1.69734288769218,0.0864738193929032,0.0644572947171927,0.773054808001632,0.0505029821731068,1.61903174410542,1,0,0
931,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.85079959206822,0.238625915462586,-0.360287384658641,2.42919416543509,3.96602096956443,2.20387944326207,0.0864734615302037,0.064457270394307,1.85656696438323,0.284577257498302,0.571544358800696,0,1,0
932,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,2.38433574301274,-3.66356164612965,-2.38433574301274,1.96267538259693,4.95034320277457,1.69768414286199,0.0864739057303745,0.0644572937039527,0.773042805031122,0.102376066616867,1.56502614906329,1,0,0
933,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,2.38433574301274,-3.66356164612965,-2.38433574301274,2.19311229316649,3.42937369215116,1.92066228002457,0.0864741831300077,0.0644572876241231,1.8571602443319,0.198768888172555,1.15009723135662,1,0,0
934,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-0.238625915462587,-3.66356164612965,3.09933151317421,3.42890022305387,1.93755856988469,0.0865138832594084,0.0644647735394438,-0.34278739779399,0.215272656933641,0.873508483978714,1,0,0
935,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.66356164612965,-1.36687627526279,1.36687627526279,3.28136084379921,3.79079941003017,1.99002369711212,0.0865519503993962,0.0644715091291723,-0.341715259792278,0.207745609134113,0.264746041168723,0,0,1
936,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.66356164612965,-0.360287384658641,0.360287384658641,4.9231783699823,3.8681457096672,1.49351127564739,0.086473566450861,0.0645109206586493,0.773009797192298,0.0767758388020496,0.74160395582814,0,0,1
937,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245985961279,-2.38433574301274,-0.745168365310824,3.15032854079092,3.52831082851205,1.95222106607474,0.0865248199107736,0.0644667307823576,-0.342557485255615,0.352978119094443,0.430742915292433,1,0,0
938,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.360287384658641,-1.19223189943701,-0.484245985961279,2.39408359791107,3.88393274464378,2.19794168848069,0.0864744049249321,0.0644573433308706,1.85675341484536,0.26735180597853,0.784723124047155,0,0,0
939,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.38433574301274,-3.66356164612965,2.38433574301274,3.14994336431458,5.8355194532311,1.76223647655503,0.0864735726218929,0.0644572754624574,0.772991793120622,0.039701366851552,0.704532125426509,0,0,1
940,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.0330150061823,-2.15210159768928,-1.49371353669317,1.96951662495054,2.95422593360969,1.91082938691922,0.0864728438481326,0.0644573949360546,1.8570881987646,0.131992709458497,1.56117161102461,1,0,0
941,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,1.0330150061823,-1.0330150061823,2.05794049382166,5.22747069520491,1.72922113595063,0.0864733874536465,0.0644572744488645,0.77303380284525,0.127249200915464,0.92235232325275,0,1,0
942,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,0.360287384658641,-1.19223189943701,-1.36687627526279,3.14400025950329,5.07724562277868,1.71242938996937,0.0864737392073616,0.0644572866107532,0.773039804298498,0.13243078718049,1.30511142029421,1,0,0
943,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-2.85079959206822,2.85079959206822,3.15936232216512,5.86234535517271,1.76518042351787,0.0864735787928391,0.0644572754624574,0.772985791795404,0.0113355096637457,0.658762753698115,0,0,1
944,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,1.0330150061823,-1.0330150061823,-3.66356164612965,3.4558421226402,1.63790080665037,1.4139157305648,0.0864734985638527,0.0645097997163674,0.773015798581531,0.0121261797978406,1.49369030388979,1,0,0
945,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013194604907,-2.38433574301274,0.61196976034667,3.25815646186866,5.34533880179115,1.74300125991593,0.086473652837509,0.064457256201014,0.773021799986767,0.212769930886649,0.815497547837406,0,0,1
946,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245985961279,-0.484245985961279,-3.66356164612965,3.4658589022757,1.65071993247018,1.41679937490627,0.0864735109077166,0.0645097568947572,0.773015798581531,0.0218593343528935,1.44463402145785,1,0,0
947,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.49371353669317,-2.15210159768928,-2.15210159768928,1.95022856318355,2.91468811356067,1.90554928609029,0.0864727325742142,0.0644574131381333,1.85709243670524,0.0875528970078615,1.6768535407267,1,0,0
948,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245985961279,-0.484245985961279,-3.66356164612965,3.4658589022757,1.65071993247018,1.41679937490627,0.0864735109077166,0.0645097568947572,0.773015798581531,0.034208171329737,1.44538840042759,1,0,0
949,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.0330150061823,-1.36687627526279,0.238625915462586,4.90041867681023,3.81751385956417,1.48543758313325,0.086473547937251,0.06451092610199,0.773012797884914,0.210747030977658,0.823868378282955,0,0,1
950,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.66356164612965,-2.38433574301274,2.38433574301274,3.29780058042806,3.82009049220144,1.99448721998676,0.0857626586116716,0.0642722628596663,-0.342443652313296,0.275280489734037,0.178313535396416,0,0,1
951,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223493841839,-0.656016573093865,-1.0330150061823,2.00700992787884,3.03161954255723,1.9208065026805,0.086473189855789,0.06445733624404,1.85706277120973,0.187060311141128,1.27569793977786,0,0,0
952,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,1.19223189943701,-2.04942989395194,-1.78448670989897,2.31946423388862,3.71215003220074,2.18656809092324,0.0864743002022575,0.0644573453555124,1.85709667465012,0.253323519815342,1.03029775848424,1,0,0
953,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.66356164612965,-1.78448670989897,1.78448670989897,2.37803661225552,3.84668404944593,1.99366578812656,0.0864723800231956,0.0644574677083493,1.85663052611905,0.267198713510381,0.00488803407277587,0,0,1
954,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.66356164612965,2.15210159768928,-2.15210159768928,2.01196416708151,3.04180517319173,1.92159883432969,0.0864735911344745,0.0644572744488645,1.85701615442204,0.0990305234629543,1.15445687685402,0,1,0
955,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.49371353669317,-1.49371353669317,-3.66356164612965,1.93706102316734,2.88782865459782,1.90185688209414,0.0864727078428982,0.0644574171822241,1.8570881987646,0.0288789595503768,1.74693642561973,1,0,0
956,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-2.04942989395194,0.745168365310824,-1.19223189943701,3.19067118548806,5.19454781780128,1.72553285792396,0.0864734368393898,0.0644572785031247,0.773036803569874,0.145916874900155,1.00052158010742,0,1,0
957,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.66356164612965,-0.656016573093865,0.656016573093865,2.09911680478373,3.22571733191194,1.94565972958372,0.0864734985638527,0.0644572632981159,1.85705429539201,0.134443476549491,0.791724743920939,0,0,1
958,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,1.56178960719769,-1.56178960719769,3.03027186946954,5.50019498548604,1.7241039923229,0.0864738748974904,0.0644573159909405,0.772817761186761,0.116092718986853,1.03304212445866,0,1,0
959,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,-0.745168365310824,-0.745168365310824,3.16884848085766,3.56515768127289,1.95788550253158,0.086529382114506,0.0644675577819684,-0.342374508678008,0.335829172757103,0.764816467250305,0,0,0
960,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,1.36687627526279,-1.36687627526279,3.03536835925999,5.51426829711058,1.72575274268504,0.0864738563967322,0.0644573139652222,0.77282376206388,0.119026706421641,1.02460687535761,0,1,0
961,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245985961279,-0.484245985961279,-1.0330150061823,3.48070188124544,1.72623562162859,1.45020913456736,0.0864735355944157,0.0645103102313934,0.773012797884914,0.111273002409429,1.18503460330569,0,0,0
962,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.0330150061823,-0.238625915462587,-0.745168365310824,3.03648920411266,5.51726428213481,1.7261209600968,0.0864737453759942,0.0644573028224433,0.772898774378153,0.172944394981358,1.06315780768371,0,0,0
963,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245985961279,-1.19223189943701,-0.360287384658641,3.04212206225857,5.53279390727102,1.72795167473334,0.0864736775163234,0.064457295730414,0.772943782966981,0.197128064110928,1.08414142223965,0,0,0
964,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.66356164612965,0.118699171516341,-0.118699171516341,2.44275806820998,3.99795021052372,2.20577294319049,0.0864734059739433,0.0644572480889251,1.85652459042241,0.0414298097631396,0.835557786041059,0,1,0
965,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.78448670989897,-0.745168365310824,3.15845524793439,3.52525941789463,1.95293781235158,0.0867076503931664,0.0644894953296469,-0.343074628783411,0.222823500103284,1.05737354065151,1,0,0
966,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.484245985961279,-1.0330150061823,-0.484245985961279,2.39650592872863,3.88951323487883,2.19837755092626,0.0864743679668111,0.0644573352315613,1.85674070205322,0.245922138203549,0.933147848940578,0,0,0
967,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245985961279,-1.78448670989897,-1.0330150061823,2.25071697741698,3.55643981140575,1.95232303300173,0.0864780730160905,0.0644392134308141,1.85886002730658,0.288706547497969,1.05997540505319,1,0,0
968,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013194604907,0.484245985961279,-2.04942989395194,3.15139620466457,5.10119526832752,1.71485160411626,0.0864735232512376,0.0644572876241231,0.773051807253003,0.118849133838381,1.19173826665759,0,1,0
969,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,0.360287384658641,-1.36687627526279,-1.19223189943701,2.99437573255062,5.40138700636028,1.71242938996937,0.0864737021937668,0.064457301809352,0.772949784180174,0.203593692069494,1.32314154611462,1,0,0
970,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-1.36687627526279,1.36687627526279,3.13508412378202,5.7933283682493,1.75756526300377,0.0864736281573236,0.0644572825570876,0.772952784792771,0.0618474033260802,0.682136788039893,0,0,1
971,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.66356164612965,-0.118699171516341,0.118699171516341,2.45373831889508,4.0238300210654,2.20723175619027,0.0864735047358275,0.0644572278034966,1.85649916624933,0.0692461727368144,0.751038658975723,0,0,1
972,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,2.38433574301274,-2.38433574301274,-3.66356164612965,3.07840125520155,4.92272281072024,1.69431743809405,0.086473887230901,0.0644572947171927,0.773048806508376,0.0452601314048646,1.71394206151472,1,0,0
973,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976034667,-1.19223189943701,-0.238625915462587,4.89456723573769,3.76201298334326,1.4707240185576,0.0864735417658762,0.0645107077322957,0.773012797884914,0.194908672299426,0.820132192314434,0,0,0
974,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.238625915462587,-1.0330150061823,-0.745168365310824,3.16422324664236,3.55597155307982,1.95647847303602,0.086528257328465,0.0644673540830815,-0.34242006474541,0.320778299940971,0.752783078455819,0,0,0
975,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.85079959206822,-2.38433574301274,2.04942989395194,3.14738561444088,5.82824576072784,1.76143020856894,0.0864735911344745,0.0644572774895875,0.772976789837585,0.0443995872966845,0.677728927831565,0,0,1
976,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.78448670989897,0.484245985961279,-1.0330150061823,3.19411143563274,5.20169740968286,1.72639989412287,0.0864734677026929,0.0644572774895875,0.77303380284525,0.126456423952559,1.0084322604377,0,1,0
977,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915462587,-1.0330150061823,-0.745168365310824,3.18087385599865,5.16425486030898,1.72245523277507,0.0864736775163234,0.0644572795166433,0.773030802124628,0.165005834584267,1.17446160095155,0,0,0
978,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.745168365310824,-3.66356164612965,0.745168365310824,3.26150172863091,5.35241979771737,1.74383553263371,0.0864736775163234,0.064457255187068,0.773021799986767,0.230714816810528,0.824438566241121,0,0,1
979,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.0330150061823,-1.0330150061823,-3.66356164612965,2.1960201365176,3.4356452921023,1.92153444268944,0.0864744234028379,0.0644572714079743,1.85716448234459,0.150228713246691,1.19052275660153,1,0,0
980,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,1.19223189943701,-1.78448670989897,-2.04942989395194,3.11012824676928,4.99687619015691,1.70309135318464,0.0864738255604222,0.0644572916774172,0.773045805767749,0.134006279847734,1.45229275362651,1,0,0
981,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.66356164612965,-0.745168365310824,0.745168365310824,2.12660292657219,5.41616023741483,1.75059533362358,0.086473486219646,0.064457246060717,0.773009797192298,0.170586300575534,0.65990058676631,0,0,1
982,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.360287384658641,-0.885013194604907,-0.745168365310824,4.89165538736821,3.71145683668112,1.45625656689443,0.0864735294228695,0.0645104608945539,0.773012797884914,0.145657572422363,1.05099643472645,0,0,0
983,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448670989897,-2.38433574301274,-2.38433574301274,3.10385250057765,3.42096667253615,1.93116838216052,0.0865371662811176,0.0644687780013766,-0.346672451320562,0.208070521816689,1.08417524087034,1,0,0
984,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,1.0330150061823,-2.04942989395194,-1.56178960719769,3.12501998744242,5.03090876480985,1.70712552052635,0.0864738193929032,0.0644572896508073,0.773039804298498,0.16288386290148,1.4080558529014,1,0,0
985,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.66356164612965,-2.15210159768928,2.15210159768928,2.13537848699143,3.30356039407013,1.95555519526452,0.0864734183203791,0.0644572632981159,1.85706700912494,0.0973989059871328,0.685266207109069,0,0,1
986,228.027525963663,0,0,0,1,0,0,33,0,1,0,0,0,0,1.0330150061823,-3.66356164612965,-1.0330150061823,2.00683276391516,5.07207506024388,1.71202545801526,0.0864738440624652,0.0644572866107532,0.77303380284525,0.151690513240432,1.43539400120623,1,0,0
987,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,1.0330150061823,-1.0330150061823,-3.66356164612965,1.94338139083581,2.90064554500761,1.90350548213439,0.0864728005782481,0.0644574030266088,1.85707972289602,0.0387398283159306,1.68358016971437,1,0,0
988,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-1.78448670989897,-0.745168365310824,3.09451512073443,3.47161054804151,1.95352713328837,0.0867819269676539,0.0645042708332632,-0.330681569514322,0.178899039992625,1.0525683501667,1,0,0
989,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,2.38433574301274,-2.85079959206822,-2.85079959206822,2.29009683121598,3.64547719334134,2.18198695562929,0.0864739920510607,0.0644573078876213,1.85725348159,0.261748690425276,1.51380768141885,1,0,0
990,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.484245985961279,-1.19223189943701,-0.360287384658641,4.89235631225356,3.74687413937782,1.46682744292409,0.0864735355944157,0.064510652357484,0.773012797884914,0.146348896335137,1.06101425825279,0,0,0
991,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.360287384658641,-0.745168365310824,-0.885013194604907,2.37702501852112,3.84439869303131,2.19569655080177,0.0864743802865269,0.0644573301688898,1.85681274171295,0.299067017318345,0.758841283755308,0,0,0
992,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0,-1.36687627526279,-0.745168365310824,3.15960647556054,3.54677816371931,1.95506309069288,0.0865271184603566,0.0644671486409542,-0.342465610719103,0.246860077931526,0.984659408592078,0,0,0
993,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.66356164612965,-1.0330150061823,1.0330150061823,2.1112665000587,3.25172660723119,1.94898718942123,0.0864734738750963,0.0644572632981159,1.85705853329875,0.130852808418762,0.749999992152728,0,0,1
994,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.36687627526279,-1.36687627526279,-3.66356164612965,2.20343274939195,3.45142729270497,1.93547976391669,0.0864792199191665,0.0644566721522111,1.85866500512957,0.180903885706334,1.283347596686,1,0,0
995,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.885013194604907,0,-1.19223189943701,4.90570593176199,3.70169007279561,1.44884959692438,0.0864735417658762,0.064510208304012,0.773012797884914,0.160842525116831,1.05542639121851,0,0,0
996,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915462587,-1.19223189943701,-0.61196976034667,3.18686395744447,5.17790443271881,1.72403839500364,0.0864736836858128,0.0644572774895875,0.773030802124628,0.20375683751402,1.08119481463104,0,0,0
997,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0,-1.36687627526279,-0.745168365310824,3.16450170951845,3.53435259373047,1.95506658288202,0.0867175438312587,0.0644905331150692,-0.343139483891939,0.343589704390077,0.784905605799486,0,0,0
998,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.78448670989897,-1.0330150061823,0.484245985961279,2.34469747122029,3.76943158509808,1.96056797087755,0.0864745157808208,0.0644573514289922,1.85707972289602,0.272238430957928,0.592829484045078,0,0,1
999,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.0330150061823,-2.38433574301274,0.745168365310824,2.46172339873662,4.04268514412896,2.20746317070958,0.0864746019829127,0.0644572764760318,1.85653306518067,0.3293037471426,0.503559287773945,0,0,1
1000,143.677556388614,0,0,1,0,0,0,167,0,0,1,0,0,0,0,0,-3.66356164612965,1.96216209416659,2.93899912084704,1.90840881462776,0.0864730724904998,0.0644573605379595,1.85705853329875,0.0684060326640604,1.5171033012313,0,0,0
1001,74.8022042068146,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.0330150061823,-3.66356164612965,1.0330150061823,3.48054899576421,1.83769557777187,1.50404622748481,0.086473547937251,0.0645112548297742,0.773012797884914,0.28035529706532,0.686273611616773,0,0,1
1002,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365310824,-0.484245985961279,-0.745168365310824,2.28048264245816,3.6234992457662,1.94387639357538,0.0864745896693542,0.0644573089006012,1.85712634038296,0.283975210520454,0.669110602731704,0,0,0
1003,692.519843155147,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.118699171516341,-1.19223189943701,-0.745168365310824,3.17834903849504,5.15781511830885,1.72173651490746,0.0864736960245345,0.0644572795166433,0.773030802124628,0.199342541128257,1.08441193926697,0,0,0
1004,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.66356164612965,-0.238625915462587,0.238625915462586,3.09569774602578,5.68225840324843,1.74510682850545,0.0864737145319745,0.0644572937039527,0.772901774922735,0.114845391669041,0.79312825292326,0,0,1
1005,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-2.04942989395194,-1.0330150061823,0.61196976034667,4.91289164420887,3.87287823446335,1.49786877187381,0.0864735602797434,0.0645110574031877,0.773009797192298,0.173785225771668,0.701908686228518,0,0,1
1006,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.38433574301274,-0.238625915462587,0,3.08103446197307,5.64119013150209,1.74043738721187,0.0864737207009497,0.064457295730414,0.772901774922735,0.147384986913058,0.849723487602042,0,0,0
1007,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.0330150061823,1.0330150061823,-3.66356164612965,3.12959827330629,3.48681296268001,1.9361275450283,0.0865173096624586,0.0644653772897153,-0.34286533078768,0.114399540308496,1.06949239009426,0,1,0
1008,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.885013194604907,-0.885013194604907,-0.238625915462587,2.41501058511422,3.93276245091376,2.20116568536206,0.0864742570739699,0.0644573119394295,1.85666442610137,0.245531070191839,0.797236889084326,0,0,0
1009,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-1.19223189943701,1.0330150061823,-2.85079959206822,2.34610025655256,3.7732253944141,2.19231375017376,0.0864741584792819,0.0644573007962421,1.85688054486442,0.189462664945321,0.854074844666227,0,1,0
1010,692.519843155147,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.85079959206822,-0.238625915462587,0.118699171516341,3.08837747887501,5.66173701067328,1.7427781450254,0.0864737145319745,0.0644572947171927,0.772901774922735,0.128832871842968,0.791044918836405,0,0,1
1011,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.36687627526279,-3.66356164612965,-1.36687627526279,3.11427324013285,3.44870985748995,1.93802841043105,0.0866356171948186,0.0644810811090777,-0.343175145426198,0.294980374932892,1.33623714457852,1,0,0
1012,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245985961279,0.484245985961279,-3.66356164612965,2.21647445076334,3.4810407785908,1.94255720017781,0.0864733071901089,0.0644572937039527,1.85695682470661,0.251381092725449,0.512584076780854,0,1,0
1013,692.519843155147,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.38433574301274,-0.484245985961279,0.238625915462586,2.45428586221547,4.02512544460634,2.20710694731471,0.0864738008898324,0.0644572328755511,1.8565118783168,0.203512109364982,0.607262441402776,0,0,1
1014,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.238625915462587,-0.745168365310824,-1.0330150061823,4.890198389767,3.68606980675104,1.44886014992268,0.0864735294228695,0.064510329015681,0.773012797884914,0.125574822908066,1.15275319143436,0,0,0
1015,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915462586,-0.238625915462587,-3.66356164612965,2.20972333479518,3.46571270279851,1.9252452489,0.0864746019829127,0.064457265325692,1.85717719640808,0.182488209573275,1.11972125187834,1,0,0
1016,692.519843155147,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.66356164612965,1.78448670989897,-1.78448670989897,4.93430027223893,3.7175786786773,1.44477039631458,0.0864735602797434,0.0645098859319835,0.773012797884914,0.0147900854726353,1.01497702437285,0,1,0
1017,228.027525963663,0,0,0,1,0,0,227,0,0,0,0,0,1,1.0330150061823,-3.66356164612965,-1.0330150061823,2.2424984989991,3.53822235945414,1.94902263182313,0.0864787383402931,0.0644389555565829,1.85919497762358,0.323097477672735,0.930982280617145,1,0,0
