,total_atoms,10,20,30,40,60,80,space,S12,S33,S167,S194,S206,S227,AL,GA,IN,vec1ang,vec2ang,vec3ang,alpha,beta,gamma,bandgap_energy_ev_log_y_plus_1,Al_C,GA_C,IN_C
851,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,2.384335743,-2.384335743,-3.663561646,1.952202241,4.922722811,1.694317438,0.086473887,0.064457295,0.773048807,1.692491468,1,0,0
852,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,0.61196976,-0.61196976,3.060686139,5.584503104,1.733919609,0.086473795,0.064457306,0.772856767,0.905634152,0,1,0
853,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,0.319223494,-0.319223494,-3.663561646,3.082818323,2.92623069,1.906779433,0.086472986,0.064457375,1.857067009,1.58350453,1,0,0
854,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-2.384335743,-1.033015006,0.745168365,2.122535627,5.40343256,1.749254849,0.086473523,0.064457248,0.773012798,0.675543135,0,0,1
855,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.033015006,-1.493713537,-2.152101598,1.956476868,2.927471046,1.907183453,0.086472825,0.064457399,1.857083961,1.622512072,1,0,0
856,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013195,-2.384335743,0.61196976,3.258156462,5.345338802,1.74300126,0.086473653,0.064457256,0.7730218,0.871167835,0,0,1
857,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,0.238625915,-3.663561646,-0.238625915,2.050008347,5.192837643,1.72593095,0.086473776,0.064457275,0.773027801,1.06481418,1,0,0
858,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.78448671,-2.850799592,-2.049429894,3.102316691,4.977281647,1.700850775,0.086473875,0.064457293,0.773042805,1.487044264,1,0,0
859,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.366876275,-3.663561646,1.366876275,3.121195042,5.75398463,1.753197284,0.086473585,0.064457279,0.772988792,0.832996076,0,0,1
860,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573,-1.033015006,-0.319223494,2.03835655,3.097100594,1.929384334,0.086473264,0.064457318,1.857067009,1.15486659,0,0,0
861,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.656016573,-0.319223494,-1.033015006,2.013083072,3.044258055,1.922378318,0.08647327,0.064457323,1.857054295,1.238229293,0,0,0
862,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.78448671,-0.484245986,0,3.115090709,3.472671837,1.9468764,0.08655137,0.064471415,-0.339639971,0.887767793,0,0,0
863,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.484245986,-3.663561646,-0.484245986,3.017731927,5.465390941,1.720049069,0.086473628,0.064457293,0.772988792,1.232910054,1,0,0
864,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.049429894,-2.850799592,1.78448671,3.137919102,5.801315855,1.758461412,0.086473585,0.064457277,0.772982791,0.712018001,0,0,1
865,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,-1.366876275,1.366876275,3.135084124,5.793328368,1.757565263,0.086473628,0.064457283,0.772952785,0.693547101,0,0,1
866,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.192231899,-0.118699172,-0.745168365,3.198490609,5.20946496,1.727425137,0.086473542,0.064457275,0.773030802,0.971536206,0,0,0
867,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365,-3.663561646,-0.745168365,2.255297881,3.566678252,1.9535727,0.086478372,0.064433983,1.859042339,1.023062252,1,0,0
868,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.118699172,-0.885013195,-1.033015006,4.887245774,3.680974339,1.448194884,0.086473529,0.064510338,0.773012798,1.172605969,0,0,0
869,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-2.384335743,-0.745168365,2.249327629,3.554039788,1.952677961,0.08647314,0.064457342,1.856791553,1.191130696,1,0,0
870,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-2.384335743,0.484245986,-0.745168365,2.29595196,3.657437429,1.969644756,0.086475254,0.06443541,1.857359436,0.571487892,0,1,0
871,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245986,0.484245986,-3.663561646,3.485741852,1.676218168,1.422518805,0.086473529,0.064509671,0.773015799,1.268467575,0,1,0
872,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-0.745168365,0.745168365,2.359330784,3.802558677,1.974151557,0.086474122,0.06445727,1.856999203,0.468377308,0,0,1
873,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.78448671,-2.850799592,-2.049429894,3.102316691,4.977281647,1.700850775,0.086473875,0.064457293,0.773042805,1.590540475,1,0,0
874,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-1.033015006,-1.78448671,3.081232735,3.404015231,1.935201308,0.086535729,0.064468669,-0.340512792,1.019533006,1,0,0
875,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.78448671,-1.033015006,0.484245986,3.492978531,1.825618785,1.494167804,0.08647356,0.064511009,0.773009797,0.724015804,0,0,1
876,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,2.152101598,-3.663561646,-2.152101598,3.068600132,2.901889037,1.90391267,0.08647264,0.064457427,1.857100913,1.739676389,1,0,0
877,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.61196976,-0.885013195,-0.484245986,3.200360055,5.210810939,1.727738767,0.086473634,0.064457274,0.773027801,1.005912033,0,0,0
878,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245986,-3.663561646,0.484245986,3.077408531,5.630907091,1.739285513,0.086473597,0.064457285,0.772988792,0.939616557,0,0,1
879,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.850799592,0.360287385,-0.484245986,2.423647906,3.953000021,2.203144849,0.086473431,0.064457279,1.856583914,0.707099394,0,1,0
880,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365,-1.366876275,-1.78448671,2.220971866,3.490816445,1.933934901,0.086473826,0.06445723,1.856982252,0.711870795,1,0,0
881,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-1.78448671,-0.484245986,3.027396758,5.492111267,1.723190744,0.086473659,0.064457295,0.772961787,1.180898631,0,0,0
882,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976,-0.61196976,-0.745168365,4.897567087,3.721735131,1.457575756,0.086473536,0.064510443,0.773012798,1.075275423,0,0,0
883,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223494,0.319223494,-3.663561646,1.968373034,2.951751574,1.910031874,0.086473165,0.064457346,1.857050057,1.508423494,0,1,0
884,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.192231899,-1.78448671,-2.049429894,3.110128247,4.99687619,1.703091353,0.086473826,0.064457292,0.773045806,1.511604552,1,0,0
885,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0,0,-3.663561646,3.10406672,3.438188444,1.939035488,0.086515133,0.064465004,-0.342739487,1.041195018,0,0,0
886,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,0.238625915,-0.238625915,-3.663561646,4.88437235,3.584092193,1.418235185,0.086473517,0.064509735,0.773015799,1.411864637,1,0,0
887,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,0.61196976,-0.61196976,4.92911762,3.78804438,1.468068671,0.08647356,0.064510413,0.773012798,0.895067095,0,1,0
888,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-3.663561646,0,3.047759718,5.548359377,1.729769154,0.08647361,0.064457289,0.772988792,1.073294481,0,0,0
889,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,-3.663561646,4.890298581,3.594481448,1.419667013,0.086473517,0.064509714,0.773015799,1.366805685,0,0,0
890,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-1.033015006,-1.366876275,0.238625915,2.090721579,5.311326308,1.739118247,0.086473616,0.064457261,0.773018799,0.832822163,0,0,1
891,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.118699172,-0.745168365,-1.192231899,3.004156064,5.428163005,1.715623767,0.086473733,0.064457304,0.772922779,1.231947829,0,0,0
892,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.61196976,-0.484245986,-0.885013195,3.024148801,5.48315853,1.722125961,0.086473739,0.064457303,0.772910777,1.077831183,0,0,0
893,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.366876275,-0.238625915,-0.484245986,4.910793838,3.767476735,1.467438263,0.086473548,0.064510534,0.773012798,0.925488304,0,0,0
894,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,-3.663561646,3.475820208,1.663444402,1.419667013,0.086473517,0.064509714,0.773015799,1.356942787,0,0,0
895,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.049429894,1.366876275,-2.049429894,2.367874151,3.823353449,2.195588223,0.086473659,0.064457325,1.856770365,0.835471056,0,1,0
896,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,0.484245986,-0.484245986,4.928371366,3.798085756,1.471309965,0.08647356,0.064510481,0.773012798,0.900080046,0,1,0
897,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.493713537,-1.493713537,-3.663561646,1.937061023,2.887828655,1.901856882,0.086472708,0.064457417,1.857088199,1.746674931,1,0,0
898,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.360287385,-1.78448671,-0.118699172,3.213149803,5.238636175,1.731021806,0.08647369,0.06445727,0.773024801,0.902516298,0,0,0
899,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-3.663561646,-0.484245986,3.081232735,3.403955916,1.935201308,0.086535719,0.064468668,-0.340512792,0.910433612,1,0,0
900,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.118699172,0.118699172,-3.663561646,2.9677581,5.328855502,1.703677855,0.086473826,0.064457317,0.772877771,1.447271862,0,1,0
901,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.384335743,-2.384335743,1.78448671,3.140223334,5.807902686,1.759184768,0.086473597,0.064457279,0.77297679,0.652012637,0,0,1
902,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.745168365,-0.745168365,-3.663561646,3.096700722,3.405972466,1.932786277,0.086620298,0.064477969,-0.343920177,1.317426482,1,0,0
903,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.366876275,0.484245986,-1.366876275,3.160792008,3.549589654,1.955855054,0.086528241,0.064467367,-0.34234359,1.004631225,0,1,0
904,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.238625915,0.238625915,-3.663561646,2.322555813,3.719368439,2.188432491,0.086474645,0.064457261,1.85702463,1.286860691,0,1,0
905,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915,-0.238625915,-1.78448671,3.144667187,5.082362223,1.712832966,0.086473628,0.064457288,0.773048807,1.265058496,0,0,0
906,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-2.384335743,0.484245986,-0.745168365,2.295387704,3.657843633,1.964654397,0.0864743,0.064457102,1.856961063,0.289530363,0,1,0
907,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.850799592,-2.850799592,2.384335743,3.152235998,5.842043193,1.762953766,0.086473585,0.064457276,0.772985792,0.647417329,0,0,1
908,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,0.656016573,-0.656016573,-3.663561646,1.949651271,2.913446194,1.905143686,0.086472893,0.064457389,1.857071247,1.629260147,1,0,0
909,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-3.663561646,-2.384335743,2.384335743,3.331276671,5.52300081,1.762367974,0.086473529,0.064457228,0.773015799,0.579586468,0,0,1
910,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.366876275,0,-0.745168365,4.912285964,3.747334916,1.460874289,0.086473548,0.064510397,0.773012798,0.937269138,0,0,0
911,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.049429894,-0.118699172,-0.238625915,2.429748003,3.967322323,2.203753463,0.086473727,0.06445727,1.856583914,0.597076712,0,0,0
912,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915,-1.78448671,-0.745168365,3.094515121,3.471610548,1.953527133,0.086781927,0.064504271,-0.33068157,1.106018131,1,0,0
913,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.745168365,-2.384335743,0.484245986,2.32794256,3.731312592,1.973421141,0.08647523,0.064457289,1.856939874,0.187640718,0,0,1
914,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,0,-3.663561646,0,3.181513284,3.098320663,1.929767013,0.086473103,0.064457342,1.857083961,1.226653639,0,0,0
915,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.192231899,0.360287385,-1.366876275,3.174591469,5.155113778,1.721100703,0.086473511,0.064457282,0.773042805,1.09306359,0,1,0
916,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0,-0.484245986,-1.78448671,3.139519988,5.069358503,1.71136984,0.086473665,0.064457289,0.773045806,1.294316124,0,0,0
917,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.885013195,-1.78448671,-1.561789607,3.127601882,5.037454746,1.707867567,0.086473801,0.06445729,0.773039804,1.400197266,1,0,0
918,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,0.238625915,-0.745168365,-1.78448671,2.336085041,3.750156791,2.189701129,0.086474534,0.064457308,1.856994965,1.180898631,1,0,0
919,24.25669816,1,0,0,0,0,0,194,0,0,0,1,0,0,0,-3.663561646,0,1.389766711,1.863819895,1.858967732,0.086474584,0.064457396,1.856719514,0.88376754,0,0,0
920,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223494,0.319223494,-3.663561646,1.968373034,2.951751574,1.910031874,0.086473165,0.064457346,1.857050057,1.502921173,0,1,0
921,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0,-0.745168365,-1.366876275,2.996544381,5.40731839,1.713138468,0.086473739,0.064457305,0.772922779,1.277511329,0,0,0
922,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-1.033015006,0,-1.033015006,2.272354829,3.605094656,1.949348558,0.086473875,0.064457264,1.856952587,0.821144539,0,0,0
923,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.745168365,-0.238625915,-1.033015006,4.90200675,3.706661137,1.451544063,0.086473536,0.064510291,0.773012798,1.031581776,0,0,0
924,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448671,-1.78448671,-3.663561646,3.078112506,3.379253538,1.926156553,0.086571356,0.064472509,-0.343714979,1.531087106,1,0,0
925,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.493713537,-2.152101598,-2.152101598,1.950228563,2.914688114,1.905549286,0.086472733,0.064457413,1.857092437,1.671980693,1,0,0
926,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,0.484245986,-0.484245986,3.065717146,5.598503762,1.735533161,0.086473782,0.064457304,0.772862768,0.880622103,0,1,0
927,436.8185506,0,0,0,0,1,0,167,0,0,1,0,0,0,-3.663561646,-0.319223494,0.319223494,3.23857773,3.199645615,1.942308704,0.086473523,0.064457264,1.85704582,0.801014551,0,0,1
928,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-1.78448671,-0.484245986,0,3.495487425,1.800984368,1.481603909,0.086473554,0.064510774,0.773012798,0.968123881,0,0,0
929,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976,-0.745168365,-0.61196976,4.896812865,3.731831634,1.460894902,0.086473536,0.064510511,0.773012798,1.058310992,0,0,0
930,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.366876275,-1.366876275,-3.663561646,3.088916507,4.948973935,1.697342888,0.086473819,0.064457295,0.773054808,1.619031744,1,0,0
931,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-2.850799592,0.238625915,-0.360287385,2.429194165,3.96602097,2.203879443,0.086473462,0.06445727,1.856566964,0.571544359,0,1,0
932,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,2.384335743,-3.663561646,-2.384335743,1.962675383,4.950343203,1.697684143,0.086473906,0.064457294,0.773042805,1.565026149,1,0,0
933,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,2.384335743,-3.663561646,-2.384335743,2.193112293,3.429373692,1.92066228,0.086474183,0.064457288,1.857160244,1.150097231,1,0,0
934,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915,-0.238625915,-3.663561646,3.099331513,3.428900223,1.93755857,0.086513883,0.064464774,-0.342787398,0.873508484,1,0,0
935,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-1.366876275,1.366876275,3.281360844,3.79079941,1.990023697,0.08655195,0.064471509,-0.34171526,0.264746041,0,0,1
936,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-3.663561646,-0.360287385,0.360287385,4.92317837,3.86814571,1.493511276,0.086473566,0.064510921,0.773009797,0.741603956,0,0,1
937,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-2.384335743,-0.745168365,3.150328541,3.528310829,1.952221066,0.08652482,0.064466731,-0.342557485,0.430742915,1,0,0
938,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.360287385,-1.192231899,-0.484245986,2.394083598,3.883932745,2.197941688,0.086474405,0.064457343,1.856753415,0.784723124,0,0,0
939,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.384335743,-3.663561646,2.384335743,3.149943364,5.835519453,1.762236477,0.086473573,0.064457275,0.772991793,0.704532125,0,0,1
940,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.033015006,-2.152101598,-1.493713537,1.969516625,2.954225934,1.910829387,0.086472844,0.064457395,1.857088199,1.561171611,1,0,0
941,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.663561646,1.033015006,-1.033015006,2.057940494,5.227470695,1.729221136,0.086473387,0.064457274,0.773033803,0.922352323,0,1,0
942,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,0.360287385,-1.192231899,-1.366876275,3.14400026,5.077245623,1.71242939,0.086473739,0.064457287,0.773039804,1.30511142,1,0,0
943,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,-2.850799592,2.850799592,3.159362322,5.862345355,1.765180424,0.086473579,0.064457275,0.772985792,0.658762754,0,0,1
944,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,1.033015006,-1.033015006,-3.663561646,3.455842123,1.637900807,1.413915731,0.086473499,0.0645098,0.773015799,1.493690304,1,0,0
945,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013195,-2.384335743,0.61196976,3.258156462,5.345338802,1.74300126,0.086473653,0.064457256,0.7730218,0.815497548,0,0,1
946,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245986,-0.484245986,-3.663561646,3.465858902,1.650719932,1.416799375,0.086473511,0.064509757,0.773015799,1.444634021,1,0,0
947,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.493713537,-2.152101598,-2.152101598,1.950228563,2.914688114,1.905549286,0.086472733,0.064457413,1.857092437,1.676853541,1,0,0
948,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,0.484245986,-0.484245986,-3.663561646,3.465858902,1.650719932,1.416799375,0.086473511,0.064509757,0.773015799,1.4453884,1,0,0
949,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-1.033015006,-1.366876275,0.238625915,4.900418677,3.81751386,1.485437583,0.086473548,0.064510926,0.773012798,0.823868378,0,0,1
950,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-2.384335743,2.384335743,3.29780058,3.820090492,1.99448722,0.085762659,0.064272263,-0.342443652,0.178313535,0,0,1
951,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-0.319223494,-0.656016573,-1.033015006,2.007009928,3.031619543,1.920806503,0.08647319,0.064457336,1.857062771,1.27569794,0,0,0
952,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,1.192231899,-2.049429894,-1.78448671,2.319464234,3.712150032,2.186568091,0.0864743,0.064457345,1.857096675,1.030297758,1,0,0
953,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-3.663561646,-1.78448671,1.78448671,2.378036612,3.846684049,1.993665788,0.08647238,0.064457468,1.856630526,0.004888034,0,0,1
954,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.663561646,2.152101598,-2.152101598,2.011964167,3.041805173,1.921598834,0.086473591,0.064457274,1.857016154,1.154456877,0,1,0
955,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,1.493713537,-1.493713537,-3.663561646,1.937061023,2.887828655,1.901856882,0.086472708,0.064457417,1.857088199,1.746936426,1,0,0
956,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-2.049429894,0.745168365,-1.192231899,3.190671185,5.194547818,1.725532858,0.086473437,0.064457279,0.773036804,1.00052158,0,1,0
957,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.663561646,-0.656016573,0.656016573,2.099116805,3.225717332,1.94565973,0.086473499,0.064457263,1.857054295,0.791724744,0,0,1
958,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,1.561789607,-1.561789607,3.030271869,5.500194985,1.724103992,0.086473875,0.064457316,0.772817761,1.033042124,0,1,0
959,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.484245986,-0.745168365,-0.745168365,3.168848481,3.565157681,1.957885503,0.086529382,0.064467558,-0.342374509,0.764816467,0,0,0
960,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,1.366876275,-1.366876275,3.035368359,5.514268297,1.725752743,0.086473856,0.064457314,0.772823762,1.024606875,0,1,0
961,74.80220421,0,1,0,0,0,0,12,1,0,0,0,0,0,-0.484245986,-0.484245986,-1.033015006,3.480701881,1.726235622,1.450209135,0.086473536,0.06451031,0.773012798,1.185034603,0,0,0
962,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-1.033015006,-0.238625915,-0.745168365,3.036489204,5.517264282,1.72612096,0.086473745,0.064457303,0.772898774,1.063157808,0,0,0
963,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-0.484245986,-1.192231899,-0.360287385,3.042122062,5.532793907,1.727951675,0.086473678,0.064457296,0.772943783,1.084141422,0,0,0
964,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,0.118699172,-0.118699172,2.442758068,3.997950211,2.205772943,0.086473406,0.064457248,1.85652459,0.835557786,0,1,0
965,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.238625915,-1.78448671,-0.745168365,3.158455248,3.525259418,1.952937812,0.08670765,0.064489495,-0.343074629,1.057373541,1,0,0
966,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-0.484245986,-1.033015006,-0.484245986,2.396505929,3.889513235,2.198377551,0.086474368,0.064457335,1.856740702,0.933147849,0,0,0
967,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,0.484245986,-1.78448671,-1.033015006,2.250716977,3.556439811,1.952323033,0.086478073,0.064439213,1.858860027,1.059975405,1,0,0
968,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.885013195,0.484245986,-2.049429894,3.151396205,5.101195268,1.714851604,0.086473523,0.064457288,0.773051807,1.191738267,0,1,0
969,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,0.360287385,-1.366876275,-1.192231899,2.994375733,5.401387006,1.71242939,0.086473702,0.064457302,0.772949784,1.323141546,1,0,0
970,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-3.663561646,-1.366876275,1.366876275,3.135084124,5.793328368,1.757565263,0.086473628,0.064457283,0.772952785,0.682136788,0,0,1
971,692.5198432,0,0,0,0,0,1,194,0,0,0,1,0,0,-3.663561646,-0.118699172,0.118699172,2.453738319,4.023830021,2.207231756,0.086473505,0.064457228,1.856499166,0.751038659,0,0,1
972,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,2.384335743,-2.384335743,-3.663561646,3.078401255,4.922722811,1.694317438,0.086473887,0.064457295,0.773048807,1.713942062,1,0,0
973,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.61196976,-1.192231899,-0.238625915,4.894567236,3.762012983,1.470724019,0.086473542,0.064510708,0.773012798,0.820132192,0,0,0
974,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,-0.238625915,-1.033015006,-0.745168365,3.164223247,3.555971553,1.956478473,0.086528257,0.064467354,-0.342420065,0.752783078,0,0,0
975,692.5198432,0,0,0,0,0,1,206,0,0,0,0,1,0,-2.850799592,-2.384335743,2.049429894,3.147385614,5.828245761,1.761430209,0.086473591,0.064457277,0.77297679,0.677728928,0,0,1
976,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-1.78448671,0.484245986,-1.033015006,3.194111436,5.20169741,1.726399894,0.086473468,0.064457277,0.773033803,1.00843226,0,1,0
977,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.238625915,-1.033015006,-0.745168365,3.180873856,5.16425486,1.722455233,0.086473678,0.06445728,0.773030802,1.174461601,0,0,0
978,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,-0.745168365,-3.663561646,0.745168365,3.261501729,5.352419798,1.743835533,0.086473678,0.064457255,0.7730218,0.824438566,0,0,1
979,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.033015006,-1.033015006,-3.663561646,2.196020137,3.435645292,1.921534443,0.086474423,0.064457271,1.857164482,1.190522757,1,0,0
980,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.192231899,-1.78448671,-2.049429894,3.110128247,4.99687619,1.703091353,0.086473826,0.064457292,0.773045806,1.452292754,1,0,0
981,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,-3.663561646,-0.745168365,0.745168365,2.126602927,5.416160237,1.750595334,0.086473486,0.064457246,0.773009797,0.659900587,0,0,1
982,692.5198432,0,0,0,0,0,1,12,1,0,0,0,0,0,-0.360287385,-0.885013195,-0.745168365,4.891655387,3.711456837,1.456256567,0.086473529,0.064510461,0.773012798,1.050996435,0,0,0
983,228.027526,0,0,0,1,0,0,227,0,0,0,0,0,1,1.78448671,-2.384335743,-2.384335743,3.103852501,3.420966673,1.931168382,0.086537166,0.064468778,-0.346672451,1.084175241,1,0,0
984,692.5198432,0,0,0,0,0,1,33,0,1,0,0,0,0,1.033015006,-2.049429894,-1.561789607,3.125019987,5.030908765,1.707125521,0.086473819,0.06445729,0.773039804,1.408055853,1,0,0
985,143.6775564,0,0,1,0,0,0,167,0,0,1,0,0,0,-3.663561646,-2.152101598,2.152101598,2.135378487,3.303560394,1.955555195,0.086473418,0.064457263,1.857067009,0.685266207,0,0,1
986,228.027526,0,0,0,1,0,0,33,0,1,0,0,0,0,1.033015006,-3.663561646,-1.033015006,2.006832764,5.07207506,1.712025458,0.086473844,0.064457287,0.773033803,1.435394001,1,0,0
